year_stringteam_1_name,team_1_score,team_2_name,team_2_score,date_string
2015,North Carolina,76.0,Pittsburgh,89.0,Feb14
2015,North Carolina,71.0,Virginia,67.0,Mar13
2015,North Carolina,82.0,Notre Dame,90.0,Mar14
2015,North Carolina,72.0,Wisconsin,79.0,Mar26
2015,North Dakota State,50.0,Texas,85.0,Nov14
2015,North Dakota State,64.0,Minnesota-Crookston,63.0,Nov25
2015,North Dakota State,65.0,Southern Mississippi,78.0,Dec3
2015,North Dakota State,71.0,North Dakota,42.0,Dec13
2015,North Dakota State,83.0,Northland,59.0,Dec28
2015,North Dakota State,72.0,Oral Roberts,66.0,Jan2
2015,North Dakota State,72.0,South Dakota State,69.0,Jan4
2015,North Dakota State,67.0,South Dakota,71.0,Jan14
2015,North Dakota State,61.0,Western Illinois,48.0,Jan16
2015,North Dakota State,64.0,Western Illinois,62.0,Feb1
2015,North Dakota State,71.0,South Dakota,47.0,Feb7
2015,North Dakota State,58.0,South Dakota State,68.0,Feb14
2015,North Dakota State,58.0,Oral Roberts,74.0,Feb26
2015,North Dakota State,60.0,Oral Roberts,56.0,Mar9
2015,North Dakota State,57.0,South Dakota State,56.0,Mar10
2015,North Dakota,52.0,Northern Iowa,64.0,Nov15
2015,North Dakota,76.0,Mayville State,39.0,Nov18
2015,North Dakota,72.0,South Dakota State,74.0,Nov21
2015,North Dakota,53.0,Utah,90.0,Nov28
2015,North Dakota,60.0,Texas-Rio Grande Valley,78.0,Nov29
2015,North Dakota,78.0,Dickinson State (ND),48.0,Dec19
2015,North Dakota,61.0,Sacramento State,63.0,Jan8
2015,North Dakota,75.0,Portland State,82.0,Jan10
2015,North Dakota,78.0,Northern Colorado,88.0,Jan17
2015,North Dakota,60.0,Weber State,67.0,Jan29
2015,North Dakota,89.0,Southern Utah,85.0,Feb5
2015,North Dakota,63.0,Northern Arizona,88.0,Feb7
2015,North Dakota,70.0,Portland State,80.0,Feb19
2015,North Dakota,66.0,Sacramento State,74.0,Feb21
2015,North Dakota,75.0,Northern Arizona,85.0,Feb26
2015,North Dakota,65.0,Southern Utah,71.0,Feb28
2015,North Dakota,71.0,Northern Colorado,72.0,Mar7
2015,North Florida,56.0,South Carolina,81.0,Nov14
2015,North Florida,79.0,Webber,55.0,Nov17
2015,North Florida,67.0,Northwestern,69.0,Nov20
2015,North Florida,49.0,Northern Iowa,66.0,Nov22
2015,North Florida,97.0,Edward Waters,65.0,Dec1
2015,North Florida,73.0,Purdue,70.0,Dec6
2015,North Florida,80.0,Tennessee Tech,82.0,Dec15
2015,North Florida,84.0,Tennessee Tech,87.0,Dec29
2015,North Florida,106.0,Trinity Baptist,60.0,Jan6
2015,North Florida,80.0,Stetson,65.0,Jan17
2015,North Florida,74.0,Northern Kentucky,66.0,Jan22
2015,North Florida,74.0,South Carolina Upstate,79.0,Jan31
2015,North Florida,63.0,South Carolina Upstate,80.0,Feb12
2015,North Florida,88.0,Northern Kentucky,69.0,Feb21
2015,North Florida,86.0,Stetson,71.0,Feb28
2015,North Florida,81.0,Stetson,67.0,Mar3
2015,North Florida,63.0,South Carolina Upstate,57.0,Mar8
2015,North Florida,77.0,Robert Morris,81.0,Mar18
2015,North Texas,84.0,Arkansas-Monticello,62.0,Nov14
2015,North Texas,61.0,Oklahoma State,87.0,Dec3
2015,North Texas,48.0,Stephen F. Austin,59.0,Dec14
2015,North Texas,78.0,Langston,65.0,Dec17
2015,North Texas,67.0,Prairie View,70.0,Dec23
2015,North Texas,45.0,Texas Tech,60.0,Dec29
2015,North Texas,71.0,Texas-El Paso,85.0,Jan2
2015,North Texas,61.0,Texas-San Antonio,71.0,Jan4
2015,North Texas,66.0,Rice,63.0,Jan10
2015,North Texas,50.0,Old Dominion,61.0,Jan17
2015,North Texas,71.0,Southern Mississippi,75.0,Jan24
2015,North Texas,75.0,Rice,65.0,Jan31
2015,North Texas,59.0,Western Kentucky,65.0,Feb5
2015,North Texas,57.0,Old Dominion,70.0,Feb28
2015,North Texas,60.0,Texas-El Paso,83.0,Mar5
2015,North Texas,68.0,Texas-San Antonio,69.0,Mar7
2015,North Texas,54.0,Rice,82.0,Mar11
2015,Northeastern,81.0,Western Michigan,69.0,Dec6
2015,Northeastern,78.0,Santa Clara,72.0,Dec20
2015,Northeastern,68.0,Saint Mary's (CA),72.0,Dec22
2015,Northeastern,58.0,Richmond,57.0,Dec31
2015,Northeastern,52.0,Towson,49.0,Jan10
2015,Northeastern,62.0,William & Mary,78.0,Jan24
2015,Northeastern,69.0,Towson,62.0,Feb4
2015,Northeastern,75.0,William & Mary,64.0,Feb18
2015,Northeastern,72.0,William & Mary,61.0,Mar9
2015,Northeastern,65.0,Notre Dame,69.0,Mar19
2015,Northern Arizona,60.0,Xavier,93.0,Nov14
2015,Northern Arizona,58.0,Toledo,71.0,Nov16
2015,Northern Arizona,70.0,Southern,63.0,Nov28
2015,Northern Arizona,83.0,Texas-San Antonio,88.0,Dec3
2015,Northern Arizona,73.0,Saint Mary's (CA),71.0,Dec16
2015,Northern Arizona,71.0,San Diego Christian,45.0,Dec28
2015,Northern Arizona,73.0,Sacramento State,78.0,Jan1
2015,Northern Arizona,73.0,Portland State,60.0,Jan3
2015,Northern Arizona,70.0,Southern Utah,67.0,Jan10
2015,Northern Arizona,65.0,Weber State,74.0,Jan15
2015,Northern Arizona,81.0,Southern Utah,60.0,Jan31
2015,Northern Arizona,65.0,Northern Colorado,60.0,Feb5
2015,Northern Arizona,61.0,Weber State,54.0,Feb14
2015,Northern Arizona,74.0,Northern Colorado,76.0,Feb28
2015,Northern Arizona,58.0,Portland State,51.0,Mar5
2015,Northern Arizona,70.0,Sacramento State,68.0,Mar7
2015,Northern Arizona,63.0,Northern Colorado,57.0,Mar12
2015,Northern Arizona,78.0,Sacramento State,73.0,Mar21
2015,Northern Colorado,83.0,Black Hills State,62.0,Nov14
2015,Northern Colorado,70.0,Wyoming,78.0,Nov16
2015,Northern Colorado,93.0,Colorado Christian,58.0,Nov24
2015,Northern Colorado,82.0,Stetson,62.0,Nov28
2015,Northern Colorado,90.0,Portland State,85.0,Jan8
2015,Northern Colorado,84.0,Sacramento State,73.0,Jan10
2015,Northern Colorado,71.0,Weber State,57.0,Jan31
2015,Northern Colorado,84.0,Southern Utah,80.0,Feb7
2015,Northern Colorado,59.0,Sacramento State,66.0,Feb19
2015,Northern Colorado,75.0,Portland State,91.0,Feb21
2015,Northern Colorado,77.0,Southern Utah,67.0,Feb26
2015,Northern Illinois,86.0,Aurora,56.0,Nov15
2015,Northern Illinois,66.0,Notre Dame,91.0,Dec22
2015,Northern Illinois,70.0,Ohio,60.0,Jan7
2015,Northern Illinois,69.0,Toledo,80.0,Jan31
2015,Northern Illinois,65.0,Western Michigan,69.0,Feb14
2015,Northern Illinois,84.0,Toledo,82.0,Feb25
2015,Northern Illinois,65.0,Western Michigan,63.0,Mar3
2015,Northern Iowa,79.0,Stephen F. Austin,77.0,Nov18
2015,Northern Iowa,73.0,Virginia Tech,54.0,Nov25
2015,Northern Iowa,61.0,Northwestern,42.0,Nov26
2015,Northern Iowa,55.0,Richmond,50.0,Nov30
2015,Northern Iowa,87.0,Virginia Commonwealth,93.0,Dec13
2015,Northern Iowa,74.0,South Dakota State,63.0,Dec28
2015,Northern Iowa,55.0,Southern Illinois,39.0,Jan7
2015,Northern Iowa,59.0,Southern Illinois,52.0,Jan28
2015,Northern Iowa,70.0,Wichita State,54.0,Jan31
2015,Northern Iowa,60.0,Wichita State,74.0,Feb28
2015,Northern Iowa,71.0,Wyoming,54.0,Mar20
2015,Northern Kentucky,31.0,Wisconsin,62.0,Nov14
2015,Northern Kentucky,98.0,Ohio Mid-Western,48.0,Nov22
2015,Northern Kentucky,56.0,Tennessee-Martin,71.0,Dec3
2015,Northern Kentucky,42.0,West Virginia,67.0,Dec7
2015,Northern Kentucky,107.0,Cincinnati-Clermont,53.0,Dec14
2015,Northern Kentucky,55.0,Northwestern,76.0,Dec27
2015,Northern Kentucky,74.0,Youngstown State,78.0,Dec31
2015,Northern Kentucky,55.0,Toledo,57.0,Jan3
2015,Northern Kentucky,66.0,South Carolina Upstate,65.0,Jan17
2015,Northern Kentucky,75.0,Stetson,85.0,Jan29
2015,Northern Kentucky,82.0,Stetson,57.0,Feb14
2015,Northern Kentucky,84.0,South Carolina Upstate,65.0,Feb28
2015,Northwestern State,68.0,Texas A&M,109.0,Nov14
2015,Northwestern State,75.0,Lyon,64.0,Nov17
2015,Northwestern State,89.0,Louisiana State-Alexandria,79.0,Nov20
2015,Northwestern State,68.0,Oklahoma,90.0,Nov23
2015,Northwestern State,64.0,Texas Tech,75.0,Nov25
2015,Northwestern State,87.0,Missouri Valley,76.0,Nov29
2015,Northwestern State,94.0,Louisiana College,68.0,Dec31
2015,Northwestern State,64.0,Sam Houston State,75.0,Jan5
2015,Northwestern State,76.0,Texas A&M-Corpus Christi,88.0,Jan20
2015,Northwestern State,88.0,Southeastern Louisiana,73.0,Jan31
2015,Northwestern State,82.0,Stephen F. Austin,93.0,Feb9
2015,Northwestern State,92.0,Southeastern Louisiana,79.0,Mar2
2015,Northwestern State,66.0,Stephen F. Austin,92.0,Mar5
2015,Northwestern State,79.0,Stephen F. Austin,91.0,Mar13
2015,Northwestern State,79.0,Tennessee-Martin,104.0,Mar19
2015,Northwestern,67.0,Western Michigan,61.0,Dec20
2015,Northwestern,51.0,Rutgers,47.0,Dec30
2015,Northwestern,58.0,Wisconsin,81.0,Jan4
2015,Northwestern,67.0,Ohio State,69.0,Jan22
2015,Northwestern,60.0,Purdue,68.0,Jan31
2015,Northwestern,50.0,Wisconsin,65.0,Feb7
2015,Northwestern,60.0,Penn State,39.0,Feb21
2015,Notre Dame,74.0,Providence,75.0,Nov23
2015,Notre Dame,94.0,Purdue,63.0,Dec20
2015,Notre Dame,56.0,Virginia,62.0,Jan10
2015,Notre Dame,85.0,Virginia Tech,60.0,Jan22
2015,Notre Dame,72.0,Pittsburgh,76.0,Jan31
2015,Notre Dame,88.0,Wake Forest,75.0,Feb17
2015,Notre Dame,60.0,Syracuse,65.0,Feb24
2015,Notre Dame,81.0,Wichita State,70.0,Mar26
2015,Oakland,71.0,Western Michigan,82.0,Nov19
2015,Oakland,79.0,Western Carolina,88.0,Nov24
2015,Oakland,81.0,Toledo,79.0,Nov29
2015,Oakland,84.0,Rochester (MI),52.0,Dec3
2015,Oakland,77.0,Pittsburgh,81.0,Dec20
2015,Oakland,89.0,Valparaiso,75.0,Jan2
2015,Oakland,83.0,Albion,68.0,Jan18
2015,Oakland,84.0,Wright State,76.0,Jan28
2015,Oakland,96.0,Youngstown State,80.0,Feb1
2015,Oakland,76.0,Valparaiso,82.0,Feb8
2015,Oakland,76.0,Wright State,67.0,Feb18
2015,Oakland,82.0,Youngstown State,71.0,Feb25
2015,Ohio State,106.0,Sacred Heart,48.0,Nov23
2015,Ohio State,100.0,Wright State,55.0,Dec27
2015,Ohio State,58.0,Purdue,60.0,Feb4
2015,Ohio State,79.0,Rutgers,60.0,Feb8
2015,Ohio State,75.0,Penn State,55.0,Feb11
2015,Ohio State,65.0,Purdue,61.0,Mar1
2015,Ohio State,77.0,Penn State,67.0,Mar4
2015,Ohio State,48.0,Wisconsin,72.0,Mar8
2015,Ohio State,75.0,Virginia Commonwealth,72.0,Mar19
2015,Ohio,70.0,St. Bonaventure,80.0,Dec6
2015,Ohio,73.0,Toledo,80.0,Jan14
2015,Ohio,69.0,Western Michigan,80.0,Feb18
2015,Ohio,74.0,Western Michigan,82.0,Mar9
2015,Oklahoma State,83.0,Southeastern Louisiana,55.0,Nov14
2015,Oklahoma State,74.0,Prairie View,52.0,Nov16
2015,Oklahoma State,91.0,Northwest Oklahoma State,45.0,Nov18
2015,Oklahoma State,66.0,Oregon State,53.0,Nov24
2015,Oklahoma State,73.0,Tulsa,58.0,Nov26
2015,Oklahoma State,49.0,South Carolina,75.0,Dec6
2015,Oklahoma State,69.0,Texas,58.0,Jan10
2015,Oklahoma State,65.0,Oklahoma,82.0,Jan17
2015,Oklahoma State,63.0,Texas Tech,43.0,Jan21
2015,Oklahoma State,56.0,Oklahoma,64.0,Jan31
2015,Oklahoma State,65.0,Texas,63.0,Feb4
2015,Oklahoma State,55.0,Texas Christian,70.0,Feb14
2015,Oklahoma State,63.0,West Virginia,73.0,Feb21
2015,Oklahoma State,62.0,Texas Tech,63.0,Feb28
2015,Oklahoma State,82.0,Texas Christian,70.0,Mar4
2015,Oklahoma State,72.0,West Virginia,81.0,Mar7
2015,Oklahoma State,49.0,Oklahoma,64.0,Mar12
2015,Oklahoma State,73.0,Oregon,79.0,Mar20
2015,Oklahoma,78.0,Southeastern Louisiana,53.0,Nov16
2015,Oklahoma,75.0,UCLA,65.0,Nov26
2015,Oklahoma,56.0,Wisconsin,69.0,Nov28
2015,Oklahoma,87.0,Tulsa,68.0,Dec13
2015,Oklahoma,85.0,Oral Roberts,53.0,Dec16
2015,Oklahoma,67.0,Washington,69.0,Dec20
2015,Oklahoma,85.0,Weber State,51.0,Dec22
2015,Oklahoma,70.0,Texas,49.0,Jan5
2015,Oklahoma,65.0,West Virginia,86.0,Jan13
2015,Oklahoma,81.0,Texas Tech,36.0,Jan28
2015,Oklahoma,71.0,West Virginia,52.0,Feb3
2015,Oklahoma,68.0,Texas Christian,56.0,Feb7
2015,Oklahoma,71.0,Texas,69.0,Feb17
2015,Oklahoma,79.0,Texas Tech,75.0,Feb21
2015,Oklahoma,67.0,Texas Christian,60.0,Feb28
2015,Old Dominion,63.0,Richmond,57.0,Nov18
2015,Old Dominion,73.0,Virginia Commonwealth,67.0,Nov29
2015,Old Dominion,69.0,William & Mary,62.0,Dec22
2015,Old Dominion,65.0,Western Kentucky,72.0,Jan10
2015,Old Dominion,63.0,Rice,53.0,Jan15
2015,Old Dominion,67.0,Texas-San Antonio,72.0,Feb12
2015,Old Dominion,47.0,Texas-El Paso,62.0,Feb14
2015,Old Dominion,64.0,Southern Mississippi,38.0,Feb19
2015,Old Dominion,63.0,Rice,54.0,Feb26
2015,Old Dominion,75.0,Western Kentucky,52.0,Mar7
2015,Old Dominion,60.0,Stanford,67.0,Mar31
2015,Oral Roberts,77.0,Tulsa,68.0,Nov15
2015,Oral Roberts,42.0,Oregon State,55.0,Nov21
2015,Oral Roberts,61.0,Weber State,62.0,Dec1
2015,Oral Roberts,94.0,Haskell Indian Nations Institute,42.0,Dec28
2015,Oral Roberts,66.0,Western Illinois,57.0,Jan10
2015,Oral Roberts,72.0,South Dakota State,76.0,Jan24
2015,Oral Roberts,94.0,Tabor College,53.0,Jan27
2015,Oral Roberts,73.0,South Dakota,72.0,Jan31
2015,Oral Roberts,77.0,Western Illinois,67.0,Feb12
2015,Oral Roberts,70.0,South Dakota,83.0,Feb14
2015,Oral Roberts,52.0,South Dakota State,81.0,Feb21
2015,Oregon State,67.0,Rice,54.0,Nov14
2015,Oregon State,86.0,Corban,62.0,Nov18
2015,Oregon State,65.0,Portland,58.0,Dec6
2015,Oregon State,52.0,Quinnipiac,60.0,Dec21
2015,Oregon State,59.0,Oregon,71.0,Jan3
2015,Oregon State,43.0,Washington,56.0,Jan15
2015,Oregon State,62.0,Washington State,47.0,Jan17
2015,Oregon State,66.0,UCLA,55.0,Jan22
2015,Oregon State,59.0,Southern California,55.0,Jan24
2015,Oregon State,55.0,Washington State,50.0,Feb5
2015,Oregon State,64.0,Washington,50.0,Feb8
2015,Oregon State,59.0,UCLA,75.0,Feb11
2015,Oregon State,55.0,Southern California,68.0,Feb14
2015,Oregon State,37.0,Utah,47.0,Feb19
2015,Oregon State,48.0,Stanford,75.0,Feb26
2015,Oregon State,62.0,Oregon,65.0,Mar4
2015,Oregon,78.0,Toledo,68.0,Nov21
2015,Oregon,63.0,Virginia Commonwealth,77.0,Nov25
2015,Oregon,81.0,Portland State,59.0,Nov30
2015,Oregon,94.0,Concordia (OR),63.0,Dec3
2015,Oregon,99.0,Washington State,108.0,Jan15
2015,Oregon,77.0,Washington,85.0,Jan18
2015,Oregon,75.0,Southern California,67.0,Jan22
2015,Oregon,82.0,UCLA,64.0,Jan24
2015,Oregon,78.0,Washington,74.0,Feb4
2015,Oregon,95.0,Washington State,72.0,Feb8
2015,Oregon,80.0,Southern California,75.0,Feb11
2015,Oregon,63.0,UCLA,72.0,Feb14
2015,Oregon,69.0,Utah,58.0,Feb22
2015,Oregon,73.0,Stanford,70.0,Mar1
2015,Oregon,67.0,Utah,64.0,Mar13
2015,Oregon,65.0,Wisconsin,72.0,Mar22
2015,Pacific,73.0,Western Illinois,71.0,Nov14
2015,Pacific,81.0,Pacific Union,56.0,Nov20
2015,Pacific,69.0,Washington,76.0,Nov23
2015,Pacific,71.0,Alaska-Anchorage,62.0,Nov26
2015,Pacific,80.0,Cal State East Bay,51.0,Dec3
2015,Pacific,72.0,Western Michigan,80.0,Dec14
2015,Pacific,71.0,San Francisco,77.0,Dec27
2015,Pacific,40.0,Santa Clara,57.0,Dec29
2015,Pacific,61.0,Pepperdine,71.0,Jan3
2015,Pacific,47.0,Saint Mary's (CA),54.0,Jan10
2015,Pacific,59.0,San Diego,57.0,Jan17
2015,Pacific,69.0,Portland,72.0,Jan22
2015,Pacific,43.0,Pepperdine,50.0,Jan29
2015,Pacific,58.0,Saint Mary's (CA),73.0,Feb7
2015,Pacific,48.0,San Diego,68.0,Feb12
2015,Pacific,79.0,Portland,77.0,Feb21
2015,Pacific,64.0,Santa Clara,57.0,Feb26
2015,Pacific,55.0,San Francisco,65.0,Feb28
2015,Pacific,58.0,San Francisco,62.0,Mar6
2015,Penn State,63.0,Southern California,61.0,Nov23
2015,Penn State,61.0,Virginia Tech,58.0,Dec3
2015,Penn State,72.0,Wisconsin,89.0,Dec31
2015,Penn State,46.0,Rutgers,50.0,Jan3
2015,Penn State,77.0,Purdue,84.0,Jan17
2015,Penn State,79.0,Rutgers,51.0,Jan24
2015,Penn State,47.0,Wisconsin,55.0,Feb18
2015,Penn State,59.0,Purdue,64.0,Mar13
2015,Pennsylvania,57.0,Rider,73.0,Nov18
2015,Pennsylvania,67.0,Temple,76.0,Nov25
2015,Pennsylvania,61.0,Wagner,64.0,Nov29
2015,Pennsylvania,50.0,Vanderbilt,79.0,Dec22
2015,Pennsylvania,74.0,Princeton,78.0,Jan10
2015,Pennsylvania,47.0,Villanova,62.0,Jan17
2015,Pennsylvania,56.0,Saint Joseph's,52.0,Jan24
2015,Pennsylvania,48.0,Yale,75.0,Feb13
2015,Pennsylvania,50.0,Yale,55.0,Feb28
2015,Pennsylvania,52.0,Princeton,73.0,Mar10
2015,Pepperdine,76.0,Cal Lutheran,61.0,Nov17
2015,Pepperdine,63.0,San Jose State,44.0,Nov19
2015,Pepperdine,78.0,South Alabama,68.0,Dec15
2015,Pepperdine,63.0,Richmond,65.0,Dec20
2015,Pepperdine,59.0,Saint Mary's (CA),68.0,Jan1
2015,Pepperdine,59.0,San Diego,47.0,Jan10
2015,Pepperdine,67.0,Portland,63.0,Jan17
2015,Pepperdine,59.0,San Francisco,71.0,Jan22
2015,Pepperdine,57.0,Santa Clara,60.0,Jan24
2015,Pepperdine,67.0,Saint Mary's (CA),62.0,Jan31
2015,Pepperdine,50.0,San Diego,72.0,Feb7
2015,Pepperdine,52.0,Portland,69.0,Feb12
2015,Pepperdine,64.0,Santa Clara,55.0,Feb19
2015,Pepperdine,54.0,San Francisco,56.0,Feb21
2015,Pepperdine,50.0,San Diego,47.0,Mar7
2015,Pepperdine,45.0,Seattle,62.0,Mar18
2015,Pittsburgh,63.0,Samford,56.0,Nov16
2015,Pittsburgh,81.0,Chaminade,68.0,Nov24
2015,Pittsburgh,57.0,San Diego State,74.0,Nov25
2015,Pittsburgh,58.0,St. Bonaventure,54.0,Dec13
2015,Pittsburgh,67.0,Virginia Tech,70.0,Jan27
2015,Pittsburgh,83.0,Syracuse,77.0,Feb7
2015,Pittsburgh,49.0,Virginia,61.0,Feb16
2015,Pittsburgh,65.0,Syracuse,61.0,Feb21
2015,Pittsburgh,66.0,Wake Forest,69.0,Mar1
2015,Portland State,76.0,Southern California,68.0,Nov15
2015,Portland State,84.0,Willamette,63.0,Nov18
2015,Portland State,90.0,Southern Illinois-Edwardsville,87.0,Nov24
2015,Portland State,71.0,Portland,83.0,Dec3
2015,Portland State,40.0,San Francisco,77.0,Dec18
2015,Portland State,94.0,Walla Walla,52.0,Dec22
2015,Portland State,71.0,Southern Utah,68.0,Jan1
2015,Portland State,69.0,Weber State,63.0,Jan22
2015,Portland State,60.0,Sacramento State,64.0,Feb7
2015,Portland State,60.0,Sacramento State,73.0,Feb28
2015,Portland State,86.0,Southern Utah,73.0,Mar7
2015,Portland State,60.0,Sacramento State,70.0,Mar12
2015,Portland,87.0,Concordia (OR),59.0,Nov14
2015,Portland,73.0,San Jose State,68.0,Nov16
2015,Portland,75.0,Southern Illinois-Edwardsville,53.0,Nov22
2015,Portland,55.0,Valparaiso,70.0,Nov30
2015,Portland,80.0,Sacramento State,75.0,Dec14
2015,Portland,71.0,Lewis & Clark,49.0,Dec22
2015,Portland,61.0,San Diego,58.0,Dec27
2015,Portland,78.0,Santa Clara,61.0,Jan8
2015,Portland,77.0,San Francisco,89.0,Jan10
2015,Portland,64.0,Saint Mary's (CA),74.0,Jan24
2015,Portland,69.0,San Francisco,57.0,Feb5
2015,Portland,74.0,Santa Clara,54.0,Feb7
2015,Portland,51.0,Saint Mary's (CA),68.0,Feb19
2015,Portland,66.0,San Diego,78.0,Feb28
2015,Portland,69.0,Saint Mary's (CA),52.0,Mar7
2015,Portland,66.0,Sacramento State,73.0,Mar18
2015,Prairie View,54.0,Texas Christian,71.0,Nov14
2015,Prairie View,64.0,Rice,68.0,Nov19
2015,Prairie View,61.0,Stephen F. Austin,73.0,Nov27
2015,Prairie View,64.0,Schreiner,48.0,Dec3
2015,Prairie View,65.0,Texas State,81.0,Dec6
2015,Prairie View,51.0,Texas Tech,79.0,Dec14
2015,Prairie View,44.0,Sam Houston State,61.0,Dec20
2015,Prairie View,56.0,Southern,68.0,Jan3
2015,Prairie View,77.0,Texas Southern,81.0,Jan10
2015,Prairie View,58.0,Texas Southern,55.0,Feb7
2015,Prairie View,73.0,Southern,77.0,Mar5
2015,Prairie View,77.0,Texas Southern,90.0,Mar13
2015,Presbyterian,82.0,Piedmont,72.0,Nov18
2015,Presbyterian,63.0,Toccoa Falls,40.0,Nov25
2015,Presbyterian,88.0,Bob Jones University,39.0,Nov29
2015,Presbyterian,45.0,Wofford,66.0,Dec3
2015,Presbyterian,79.0,Montreat,68.0,Dec13
2015,Presbyterian,71.0,Samford,81.0,Dec16
2015,Presbyterian,60.0,Tennessee-Martin,77.0,Dec20
2015,Presbyterian,65.0,Virginia Tech,87.0,Dec27
2015,Presbyterian,56.0,Winthrop,57.0,Jan8
2015,Presbyterian,82.0,Radford,95.0,Jan10
2015,Presbyterian,56.0,Radford,62.0,Feb14
2015,Presbyterian,53.0,Winthrop,80.0,Feb28
2015,Princeton,64.0,Rider,58.0,Nov14
2015,Princeton,56.0,Texas-El Paso,62.0,Nov27
2015,Princeton,65.0,San Diego,75.0,Nov28
2015,Princeton,69.0,San Jose State,54.0,Nov30
2015,Princeton,77.0,Stony Brook,64.0,Dec6
2015,Princeton,46.0,Saint Peter's,60.0,Dec10
2015,Princeton,66.0,Wake Forest,80.0,Dec31
2015,Princeton,96.0,Rowan,48.0,Jan25
2015,Princeton,73.0,Yale,81.0,Feb14
2015,Princeton,60.0,Yale,81.0,Feb27
2015,Providence,72.0,Yale,66.0,Nov28
2015,Providence,68.0,Rhode Island,60.0,Dec10
2015,Providence,79.0,Stony Brook,61.0,Dec13
2015,Providence,70.0,St. John's (NY),83.0,Jan14
2015,Providence,69.0,Xavier,66.0,Jan22
2015,Providence,66.0,St. John's (NY),75.0,Jan31
2015,Providence,69.0,Xavier,78.0,Feb7
2015,Providence,68.0,Villanova,74.0,Feb11
2015,Providence,69.0,Seton Hall,62.0,Feb14
2015,Providence,61.0,Villanova,89.0,Feb24
2015,Providence,79.0,Seton Hall,66.0,Mar4
2015,Providence,74.0,St. John's (NY),57.0,Mar12
2015,Providence,61.0,Villanova,63.0,Mar13
2015,Purdue,80.0,Samford,40.0,Nov14
2015,Purdue,71.0,Vanderbilt,81.0,Dec13
2015,Purdue,55.0,Wisconsin,62.0,Jan7
2015,Purdue,61.0,Rutgers,51.0,Feb12
2015,Purdue,92.0,Rutgers,85.0,Feb26
2015,Purdue,51.0,Wisconsin,71.0,Mar14
2015,Quinnipiac,88.0,Yale,85.0,Nov14
2015,Quinnipiac,89.0,Vermont,73.0,Nov30
2015,Quinnipiac,67.0,Siena,88.0,Dec5
2015,Quinnipiac,60.0,Saint Peter's,66.0,Jan2
2015,Quinnipiac,53.0,Rider,56.0,Jan15
2015,Quinnipiac,63.0,Saint Peter's,55.0,Jan21
2015,Quinnipiac,83.0,Rider,94.0,Feb19
2015,Quinnipiac,73.0,Siena,63.0,Feb27
2015,Radford,46.0,Richmond,64.0,Nov14
2015,Radford,88.0,Catawba,52.0,Nov23
2015,Radford,50.0,Texas Christian,74.0,Nov26
2015,Radford,57.0,Texas A&M-Corpus Christi,46.0,Nov29
2015,Radford,68.0,Virginia Tech,66.0,Dec7
2015,Radford,92.0,Johnson & Wales (NC),54.0,Dec16
2015,Radford,76.0,Siena,66.0,Dec19
2015,Radford,119.0,Central Pennsylvania College,69.0,Dec28
2015,Radford,85.0,Winthrop,77.0,Jan17
2015,Radford,73.0,Winthrop,66.0,Jan31
2015,Radford,66.0,Winthrop,67.0,Mar6
2015,Radford,71.0,Vermont,78.0,Mar23
2015,Rhode Island,94.0,Pace,54.0,Nov14
2015,Rhode Island,66.0,Santa Clara,44.0,Nov28
2015,Rhode Island,75.0,Southern Mississippi,43.0,Dec6
2015,Rhode Island,65.0,Saint Louis,53.0,Jan3
2015,Rhode Island,60.0,Virginia Commonwealth,65.0,Jan13
2015,Rhode Island,53.0,St. Bonaventure,48.0,Jan25
2015,Rhode Island,79.0,Richmond,74.0,Feb8
2015,Rhode Island,64.0,Saint Joseph's,65.0,Feb11
2015,Rhode Island,81.0,Saint Louis,68.0,Feb14
2015,Rhode Island,78.0,Saint Joseph's,68.0,Mar7
2015,Rhode Island,65.0,Stanford,74.0,Mar22
2015,Rice,65.0,William & Mary,69.0,Nov22
2015,Rice,74.0,Washington State,76.0,Nov28
2015,Rice,54.0,Alaska-Anchorage,65.0,Nov29
2015,Rice,54.0,St. Edward's,49.0,Dec6
2015,Rice,72.0,St. Thomas (TX),61.0,Dec18
2015,Rice,55.0,Texas,66.0,Dec29
2015,Rice,67.0,Texas-San Antonio,52.0,Jan2
2015,Rice,57.0,Texas-El Paso,66.0,Jan4
2015,Rice,58.0,Southern Mississippi,56.0,Jan22
2015,Rice,72.0,Western Kentucky,68.0,Feb7
2015,Rice,76.0,Texas-San Antonio,74.0,Mar5
2015,Rice,65.0,Texas-El Paso,68.0,Mar7
2015,Richmond,68.0,William & Mary,67.0,Dec3
2015,Richmond,65.0,South Alabama,54.0,Dec18
2015,Richmond,63.0,Wake Forest,65.0,Dec28
2015,Richmond,60.0,St. Bonaventure,41.0,Jan11
2015,Richmond,64.0,Virginia Commonwealth,55.0,Jan31
2015,Richmond,71.0,St. Bonaventure,56.0,Feb18
2015,Richmond,67.0,Virginia Commonwealth,63.0,Feb25
2015,Richmond,63.0,Saint Joseph's,57.0,Feb28
2015,Richmond,67.0,Saint Louis,51.0,Mar7
2015,Richmond,67.0,Virginia Commonwealth,70.0,Mar13
2015,Richmond,84.0,St. Francis (NY),74.0,Mar18
2015,Rider,60.0,Santa Clara,68.0,Nov30
2015,Rider,80.0,Siena,68.0,Dec7
